id,breadcrumbs,currentLevel,description,externalSn,name,needSn,parentId,status,totalChildren
3448159,Kesehatan dan Perawatan > Perawatan Pria > Perawatan Tubuh dan Mandi Pria > Sabun Mandi Pria,4,Sabun,false,Sabun Mandi Pria,false,3448143,,0
3420853,Service Center > Bhinneka Service > Service Reparation and Labor > Bhinneka Service Carry in,4,Bhinneka Service,false,Bhinneka Service Carry in,false,3420837,,0
3431672,Peralatan Dapur & Rumah Tangga > Peralatan Membuat Kue > Loyang / Baking Pan,3,cetakan kue,false,Loyang / Baking Pan,false,3431544,,0
4972437960,Network and Security System > Thin Client / Pc Station > PC Station,3,,false,PC Station,false,3453271,published,0
6839073056,Health & Lab > Lab Supply > Lab Equipment > Microscopes Accessories,4,Microscopes Accessories,false,Microscopes Accessories,false,6839062399,published,0
3461732,Alat Tulis & Perlengkapan Kerja > Kertas & Buku > CD/DVD Blank Disc > Dvd-R Disc,4,DVD,false,Dvd-R Disc,false,3461668,,0
3455522,Peralatan Kantor > Office Supplies > Pita Mesin Tik > Pita Mesin Tik Lainnya,4,Pita Mesin Tik Lainnya,false,Pita Mesin Tik Lainnya,false,3455490,,0
3433363,Sport & Fitness > Peralatan Olahraga > Bola > Bola Sepak Takraw,4,Bola,false,Bola Sepak Takraw,false,3433203,,0
6832443674,Automotive > Otomotive Sparepart & Consumeable > Suspension System Components,3,Suspension System Components,false,Suspension System Components,false,6829698969,published,1
3435386,Fashion & Busana Pria > Aksesoris Pria > Glove & Aksesoris Tangan Pria > Sarung Wol Pria,4,Pakaian,false,Sarung Wol Pria,false,3435338,,0
3457254,Gadget > Handphone & Featured Phone > Handphone Cdma,3,gadget,false,Handphone Cdma,false,3457223,,0
3428838,Peralatan Dapur & Rumah Tangga > Peralatan Masak > Food Maker > Waffle Maker,4,cetakan kue,false,Waffle Maker,false,3428758,,0
3456338,Peralatan Kantor > Perangkat Promosi & Signage > Digital Ads Display > Smart Signage With Stand,4,,false,Smart Signage With Stand,false,3456258,,0
3461828,Alat Tulis & Perlengkapan Kerja > Kertas & Buku > Kertas Fotokopi & Printer > Kertas HVS F4,4,,false,Kertas HVS F4,false,3461764,,0
3444438,Alat Musik & Pro Audio > Alat Musik Pukul > Aksesoris Alat Musik Pukul > Drum Drink Holder,4,minuman,false,Drum Drink Holder,false,3444278,,0
3447823,Kesehatan dan Perawatan > Perawatan Kulit & Wajah > Perawatan Kulit > Perawatan Tangan dan Kuku,4,Perawatan kesehatan,false,Perawatan Tangan dan Kuku,false,3447807,,0
3425298,Perkakas & Otomotif > Peralatan Listrik > Steker / Colokan Listrik,3,,false,Steker / Colokan Listrik,false,3425209,deleted,3
3441234,Makanan & Kebutuhan Harian > Makanan > Roti & Kue,3,,false,Roti & Kue,false,3440754,unpublished,9
3463133,Alat Tulis & Perlengkapan Kerja > Berkas & Perangkat Kerja > Stempel & Refill > Tinta Stempel,4,Peralatan Tulis,false,Tinta Stempel,false,3463101,,0
3456242,Peralatan Kantor > Perangkat Promosi & Signage,2,,false,Perangkat Promosi & Signage,false,3454674,,4
3412994,Perlengkapan Bayi & Anak > Perawatan Tubuh / Mandi Bayi dan Anak > Peralatan Mandi Bayi dan Anak > Baby Potty and Seat,4,Baby Potty,false,Baby Potty and Seat,false,3412946,unpublished,0
3463855,"Printer, Scanner & Supplies > Scanner",2,SCANNER,false,Scanner,false,3463544,,3
3453607,Network and Security System > Modem,2,,false,Modem,false,3453120,,2
3428918,Peralatan Dapur & Rumah Tangga > Peralatan Masak > Food Maker > Chocolate Fountain,4,Makanan,false,Chocolate Fountain,false,3428758,,0
3449841,Server and Data Storage > Workstation Desktop > Workstation Desktop Intel Core 2 Duo,3,Desktop,false,Workstation Desktop Intel Core 2 Duo,false,3449777,,0
3460955,Koleksi dan Mainan > Collection Toys / Mainan Koleksi > Remote Control > Military Vehicle,4,Military Vehicl,false,Military Vehicle,false,3460850,,0
3430335,Peralatan Dapur & Rumah Tangga > Perkakas Dapur > Pengupas Buah / Sayur,3,Pengupas Buah,false,Pengupas Buah / Sayur,false,3430271,,0
6839290041,Measuring Instruments > Land Surveying Instruments > Measuring Tapes,3,Measuring Tapes,false,Measuring Tapes,false,6839232084,published,0
3435834,Fashion & Busana Pria > Sepatu Pria > Sepatu Olahraga Pria > Sepatu Lari Pria,4,Sepatu,false,Sepatu Lari Pria,false,3435786,,0
6833921170,Material Handling > Workbenches and Accessories > Cabinet Benches and Accessories,3,Cabinet Benches and Accessories,false,Cabinet Benches and Accessories,false,6833832551,deleted,0
3446934,Kesehatan dan Perawatan > Perlengkapan Medis > Kacamata & Alat Bantu Pendengaran > Kacamata Frame,4,Kacamata,false,Kacamata Frame,false,3446886,,0
6243984,Power and Rack System > Ups and Option > Ups / Power Backup > Ups Solar Energy,4,,false,Ups Solar Energy,false,3452782,,0
3425970,Perkakas & Otomotif > Perawatan Otomotif > Cairan Pelumas Otomotif > Cairan Pelumas Power Steering,4,Cairan Pelumas,false,Cairan Pelumas Power Steering,false,3425906,deleted,0
3451235,"Computer, Desktop, Notebook > Komputer / Pc / Desktop > Desktop Tower / Mt / Sff > Desktop Tower / Mt / Sff Amd Quad Core",4,Desktop,true,Desktop Tower / Mt / Sff Amd Quad Core,false,3451066,published,0
6485120720,Software & Licensing > Software Management & Collaboration Licensing > Software Network Licensing,3,Software Network Licensing,false,Software Network Licensing,false,3427972,published,0
3463149,Alat Tulis & Perlengkapan Kerja > Berkas & Perangkat Kerja > Stempel & Refill > Stempel,4,Peralatan Tulis,false,Stempel,false,3463101,,0
3454352,Network and Security System > Network Security > Cctv and Accessory,3,,false,Cctv and Accessory,false,3454224,,3
3450266,"Computer, Desktop, Notebook > Notebook / Laptop > Ultrabook / Sleekbook > Ultrabook / Sleekbook Intel Atom",4,Ultrabook,false,Ultrabook / Sleekbook Intel Atom,false,3450170,,0
3432810,"Buku, Film & Musik > Film & Musik > Musik & Lagu > Lagu Jazz",4,cd lagu,false,Lagu Jazz,false,3432618,,0
3451459,"Computer, Desktop, Notebook > Internal Computer, Notebook > Merchandise Vdr Computer / Notebookoption / Gadget",3,,false,Merchandise Vdr Computer / Notebookoption / Gadget,false,3451427,,0
3446406,Kesehatan dan Perawatan > Perlengkapan Medis > Alat Terapi Kesehatan > Baju Sauna,4,pakaian,false,Baju Sauna,false,3446342,,0
3439351,"Fashion & Busana Wanita > Aksesoris Wanita > Dompet, Tas, Gantungan Kunci Wanita > Backpack Wanita",4,tas wanita,false,Backpack Wanita,false,3439223,,0
3414205,Furnitur & Perlengkapan Rumah Tangga > Dekorasi Ruangan > Lampu Hias > Lampu Meja,4,Lampu,false,Lampu Meja,false,3414189,,0
3450298,"Computer, Desktop, Notebook > Notebook / Laptop > Ultrabook / Sleekbook > Ultrabook / Sleekbook Amd Dual Core",4,Ultrabook,false,Ultrabook / Sleekbook Amd Dual Core,false,3450170,,0
3418554,Aksesoris Gadget & Komputer > Portable Audio > Headset & Headphone,3,,false,Headset & Headphone,false,3418490,,3
3451034,"Computer, Desktop, Notebook > Komputer / Pc / Desktop > Desktop All in One / Aio > Desktop All in One Amd Quad Core",4,Desktop,true,Desktop All in One Amd Quad Core,false,3450906,published,0
3438286,Fashion & Busana Wanita > Pakaian Wanita > Baju Terusan Wanita > Mini Dress Wanita,4,PAKAIAN,false,Mini Dress Wanita,false,3438270,,0
3437822,Fashion & Busana Wanita > Internal Fashion Wanita,2,,false,Internal Fashion Wanita,false,3437735,,2
3450794,"Computer, Desktop, Notebook > Notebook / Laptop > Notebook / Laptop Consumer > Notebook / Laptop Consumer Amd Dual Core",4,Notebook,true,Notebook / Laptop Consumer Amd Dual Core,false,3450682,published,0
3449128,Kesehatan dan Perawatan > Bath & Body Care > Perawatan Tubuh dan Mandi > Pembersih Kewanitaan,4,,false,Pembersih Kewanitaan,false,3449080,,0
3435642,Fashion & Busana Pria > Sepatu Pria > Boots & Safety Shoes Pria > Dress Boots Pria,4,Dress Boots Pria,false,Dress Boots Pria,false,3435626,,0
3429590,Konveksi,1,Konveksi,false,Konveksi,false,,published,5
3456916,Printing and Digital Imaging > Large Printer and Laminator,2,,false,Large Printer and Laminator,false,3456516,,5
3417841,Aksesoris Gadget & Komputer > Monitor > Monitor Lcd > Monitor Lcd 15 Inch - 19 Inch,4,MONITOR,true,Monitor Lcd 15 Inch - 19 Inch,false,3417809,published,0
3441602,"Makanan & Kebutuhan Harian > Minuman > Kopi, Teh & Coklat",3,,false,"Kopi, Teh & Coklat",false,3441586,unpublished,11
3419290,Aksesoris Gadget & Komputer > Computer Component > Data Controller,3,,false,Data Controller,false,3419162,,3
6839116321,Health & Lab > Medical Equipment and Accessories and Supplies > Medical Facility Products > Patient Beds and Accessories,4,Patient Beds and Accessories,false,Patient Beds and Accessories,false,6839091865,published,0
3418810,Aksesoris Gadget & Komputer > Rakitan > Desktop Rakitan > Desktop Rakitan Amd,4,Desktop Rakitan AMD,false,Desktop Rakitan Amd,false,3418746,,0
3416776,Aksesoris Gadget & Komputer > Peripheral Accessory > Computer Cleaning and Repair > Cleaning Compound,4,Cleaning Compound,false,Cleaning Compound,false,3416728,,0
3438766,Fashion & Busana Wanita > Sepatu Wanita > Kaos Kaki Wanita > Kaos Kaki Casual Wanita,4,Kaos,false,Kaos Kaki Casual Wanita,false,3438750,,0
3445725,Alat Musik & Pro Audio > Pro Audio > Perlengkapan Dj,3,,false,Perlengkapan Dj,false,3445313,,4
3419194,Aksesoris Gadget & Komputer > Computer Component > Sound Card > Sound Card External / Usb,4,usb,false,Sound Card External / Usb,false,3419178,,0
3416472,Aksesoris Gadget & Komputer > Peripheral Accessory,2,,false,Peripheral Accessory,false,3415416,,5
3439712,Tv and Home Audio Video > Tv and Accessory > Televisi Layar Datar > Televisi / Tv Lebih Dari 55 Inch,4,TV AND AUDIO,false,Televisi / Tv Lebih Dari 55 Inch,false,3439680,,0
3440112,Tv and Home Audio Video > Home Audio > Hi-Fi and Accessory > Wireless Hi-Fi System,4,Wireless Hi-Fi System,false,Wireless Hi-Fi System,false,3440080,,0
3454144,Network and Security System > Network Connector and Converter > Network Converter,3,Network Converter,false,Network Converter,false,3454128,,0
6834100878,"Electrical & Lighting > Wire, Cable & Accesories > Electrical Wire",3,Electrical Wire,false,Electrical Wire,false,6829716921,published,2
3450986,"Computer, Desktop, Notebook > Komputer / Pc / Desktop > Desktop All in One / Aio > Desktop All in One Intel Core I7",4,Desktop,true,Desktop All in One Intel Core I7,false,3450906,published,0
3412754,Perlengkapan Bayi & Anak > Perawatan Tubuh / Mandi Bayi dan Anak > Perawatan Tubuh Bayi dan Anak,3,,false,Perawatan Tubuh Bayi dan Anak,false,3412690,unpublished,7
3449777,Server and Data Storage > Workstation Desktop,2,,false,Workstation Desktop,false,3451477,published,7
7077853437,Measuring Instruments > Weight Measuring Instruments > Analytical Balances,3,Analytical Balances,false,Analytical Balances,false,7077780295,published,0
3453511,Network and Security System > Switch and Option > Switch > Switch Managed,4,Switch,true,Switch Managed,false,3453495,published,0
7124592997,"Printer, Scanner & Supplies > Scanner > Scanner Bisnis > Scanner 3D",4,Scanner 3D,false,Scanner 3D,false,3463871,published,0
3434024,Sport & Fitness > Roller Sport > Sepatu Roda > Inline Skate,4,Inline Skate,false,Inline Skate,false,3434008,,0
3446806,Kesehatan dan Perawatan > Perlengkapan Medis > Alat Tindakan Medis,3,,false,Alat Tindakan Medis,false,3446071,,3
3460898,Koleksi dan Mainan > Collection Toys / Mainan Koleksi > Remote Control > Contruction Vehicle,4,Contruction,false,Contruction Vehicle,false,3460850,,0
15135672,Aksesoris Gadget & Komputer > Processor / Cpu > Processor Intel > Processor Intel Core I9,4,,false,Processor Intel Core I9,false,3417217,published,0
6857702579,Building & Construction > Construction and Maintenance Support Equipment > Ladders and Scaffolding > Scaffolding,4,Scaffolding,false,Scaffolding,false,6832765389,published,0
3452606,Power and Rack System > Rack System and Option > Rack System Option > Rack Option Fan / Cooling,4,Rack,false,Rack Option Fan / Cooling,false,3452485,,0
3429983,Konveksi > Aksesoris Menjahit > Spool / Bobbin,3,Spool / Bobbin,false,Spool / Bobbin,false,3429711,,0
3424016,Automotive > Vehicle Accessories & Apparel > Vehicle Accessories > Organizer Mobil,4,Organizer Mobil,false,Organizer Mobil,false,3423856,deleted,0
3417697,Aksesoris Gadget & Komputer > Storage Internal > Hard Disk Internal > Hdd Internal Sata 1.8 Inch,4,HDD,false,Hdd Internal Sata 1.8 Inch,false,3417633,,0
3418874,Aksesoris Gadget & Komputer > Input Device > Mouse > Mouse Basic,4,Mouse,false,Mouse Basic,false,3418842,,0
3429622,Konveksi > Mesin Jahit,2,,false,Mesin Jahit,false,3429590,unpublished,3
3411945,Perlengkapan Bayi & Anak > Mebel / Peralatan Bayi dan Anak,2,,false,Mebel / Peralatan Bayi dan Anak,false,3411314,unpublished,3
6837140227,"Electrical & Lighting > Wire, Cable & Accesories > Electrical Wire > Extension Cord",4,Extension Cord,false,Extension Cord,false,6834100878,published,0
3439447,Fashion & Busana Wanita > Aksesoris Wanita > Kacamata Wanita & Aksesorisnya > Tempat Kacamata Wanita,4,Tempat,false,Tempat Kacamata Wanita,false,3439415,,0
3451916,Server and Data Storage > Server and Storage Option > Storage Accessory,3,,false,Storage Accessory,false,3451676,,2
3431800,Peralatan Dapur & Rumah Tangga > Peralatan Membuat Kopi > Aksesori Coffee Maker > Penggiling Kopi / Coffee Grinder,4,Penggiling,false,Penggiling Kopi / Coffee Grinder,false,3431784,,0
3458101,Camera and Video > Filter and Accessory > Protector and Uv Filter,3,,false,Protector and Uv Filter,false,3457829,,2
3451411,"Computer, Desktop, Notebook > Komputer / Pc / Desktop > Desktop Mini Pc > Desktop Mini Pc Rockchip Quad Core",4,,true,Desktop Mini Pc Rockchip Quad Core,false,3451283,published,0
3433695,Sport & Fitness > Peralatan Olahraga > Aksesori Peralatan Olah Raga > Aksesoris Bola,4,bola,false,Aksesoris Bola,false,3433491,,0
11013455958,"Automotive > Otomotive Sparepart & Consumeable > Air Conditioning System, Part & Acc",3,"Air Conditioning System, Part & Acc",false,"Air Conditioning System, Part & Acc",false,6829698969,published,0
3459326,Camera and Video > Lighting and Studio Equipment > Lighting System > Lighting System Kit,4,Lighting,false,Lighting System Kit,false,3459214,,0
10822576454,Health & Lab > Medical Equipment and Accessories and Supplies > Corpse Handling,3,Corpse Handling,false,Corpse Handling,false,6829802434,published,0
10178826519,Automotive > Vehicle Accessories & Apparel > Window Film,3,Window Film,false,Window Film,false,3424064,published,2
3417889,Aksesoris Gadget & Komputer > Monitor > Monitor Led > Monitor Led 15 Inch - 19 Inch,4,MONITOR,true,Monitor Led 15 Inch - 19 Inch,false,3417857,published,0
3455353,Peralatan Kantor > Perangkat Presentasi > Pendukung Presentasi > Laser Pointer / Wireless Presenter,4,Laser Pointer,true,Laser Pointer / Wireless Presenter,false,3455257,published,0
6912848537,Hand Tools > Prying and Bending Tools > Wrecking or Crow Bar,3,Wrecking or Crow Bar,false,Wrecking or Crow Bar,false,6830272237,published,0
3430959,Peralatan Dapur & Rumah Tangga > Pendingin Makanan Minuman > Kulkas,3,,false,Kulkas,false,3430943,,5
3458814,Camera and Video > Camera and Video Support > Tripod and Support > Camera Handler and Stabilizer,4,Camera,false,Camera Handler and Stabilizer,false,3458734,,0
3453447,Network and Security System > Switch and Option > Switch Option > Switch Poe Splitter,4,Switch,false,Switch Poe Splitter,false,3453383,,0
3456539,Printing Consumables > Media > Outdoor,3,Outdoor,false,Outdoor,false,3456524,published,0
3435009,Fashion & Busana Pria > Aksesoris Pria > Ikat Pinggang & Aksesoris Celana Pria > Gesper Pria,4,Gesper,false,Gesper Pria,false,3434977,,0
3433992,Sport & Fitness > Roller Sport,2,,false,Roller Sport,false,3433068,,2
3420195,Aksesoris Gadget & Komputer > Gadget Option & Accessories > Gadget Adapter & Battery > Charger Tablet,4,Charger,false,Charger Tablet,false,3420147,,0
3431352,Peralatan Dapur & Rumah Tangga > Pisau dan Aksesori > Pisau Dapur > Pisau Dapur Set,4,Pisau ,false,Pisau Dapur Set,false,3431336,,0
3424128,Automotive > Vehicle Accessories & Apparel > Helm Motor > Helm Motor Half Face,4,Helm Motor,false,Helm Motor Half Face,false,3424096,,0
3425618,Perkakas & Otomotif > Peralatan Listrik > Aksesoris Modular Sistem,3,,false,Aksesoris Modular Sistem,false,3425209,deleted,9
6856637932,Building & Construction > Building Hardware & Accessories > Miscellaneous Fasteners > Hasps,4,Hasps,false,Hasps,false,6856630062,published,0
3425017,Perkakas & Otomotif > Aksesori Motor,2,,false,Aksesori Motor,false,3421143,deleted,5
6910348350,Safety & Security > Security > Access Barriers and Crowd Control > Wall Mounted Retractable Barriers,4,Wall Mounted Retractable Barriers,false,Wall Mounted Retractable Barriers,false,6910008974,published,0
6834090267,"Generators, Pumps & Compressors > Industrial Pumps and Compressors > Pumps > Oil Pumps",4,Oil Pumps,false,Oil Pumps,false,6834049734,published,0
6911880762,Building & Construction > Building Hardware & Accessories > Floor Machines and Accessories > Floor Scrapers,4,Floor Scrapers,false,Floor Scrapers,false,6832756390,published,0
6910934580,Hand Tools > Cutting and Crimping and Punching Tools > Wire Scissors,3,Wire Scissors,false,Wire Scissors,false,6910803665,published,0
3457292,Gadget > Smart Phone > Smart Phone Android,3,GADGET,false,Smart Phone Android,false,3457276,,0
3436435,Fashion & Busana Pria > Pakaian Pria > Baju Bawahan Pria > Celana Olahraga Pria,4,Pakaian,false,Celana Olahraga Pria,false,3436419,,0
6834056620,"Generators, Pumps & Compressors > Industrial Pumps and Compressors > Pumps > Fuel Pumps",4,Fuel Pumps,false,Fuel Pumps,false,6834049734,published,0
3447711,Kesehatan dan Perawatan > Kosmetik & Make-Up > Aksesoris Kosmetik & Make-Up > Pallate Kosmetik,4,,false,Pallate Kosmetik,false,3447695,unpublished,0
6912002639,Health & Lab > Lab Supply > Lab  Instruments,3,Lab  Instruments,false,Lab  Instruments,false,6829792898,published,1
3436764,"Tas, Koper & Perjalanan > Outdoor Support",2,,false,Outdoor Support,false,3436613,,15
3447087,Kesehatan dan Perawatan > Parfum > Parfum Wanita > Eau De Toilette untuk Wanita,4,minyak wangi,false,Eau De Toilette untuk Wanita,false,3447055,unpublished,0
6641491327,Printing and Digital Imaging > Large Format Printers > UV Printers > Large UV Flatbed Printers,4,Large UV Flatbed Printers,false,Large UV Flatbed Printers,false,6641479117,published,0
10905653672,Automotive > Automotive Clean & Care > Exterior Cleaners,3,Exterior Cleaners,false,Exterior Cleaners,false,10905651129,published,0
6832534434,Automotive > Otomotive Sparepart & Consumeable > Engine Coolant System,3,Engine Coolant System,false,Engine Coolant System,false,6829698969,published,1
3430943,Peralatan Dapur & Rumah Tangga > Pendingin Makanan Minuman,2,1,false,Pendingin Makanan Minuman,false,3428367,,4
6669281358,Printing and Digital Imaging > Heat Transfer Machines & Accessories > Heat Transfer Accessories,3,Heat Transfer Accessories,false,Heat Transfer Accessories,false,6669229528,published,1
3420067,Aksesoris Gadget & Komputer > Gadget Option & Accessories > Gadget Bracket & Dock,3,,false,Gadget Bracket & Dock,false,3419667,,4
6839048759,Building & Construction > Heavy Construction Machinery and Equipment > Heavy Equipment Components,3,Heavy Equipment Components,false,Heavy Equipment Components,false,6829686411,deleted,1
3455650,Peralatan Kantor > Alat Kantor > Mesin Tik > Mesin Tik Elektrik / Digital,4,Mesin TIK,false,Mesin Tik Elektrik / Digital,false,3455634,,0
3458510,Camera and Video > On Camera Accessory > Flash and Accessory > Flash Bounce Diffuser,4,flash camera,false,Flash Bounce Diffuser,false,3458478,,0
3418330,Aksesoris Gadget & Komputer > Storage External > Usb Flash Disk / Drive > Usb Flash Disk Dual Drive / Otg,4,FLASH DISK,false,Usb Flash Disk Dual Drive / Otg,false,3418282,,0
3462653,Alat Tulis & Perlengkapan Kerja > Berkas & Perangkat Kerja > Gunting & Cutter > Gunting Kertas,4,Gunting,false,Gunting Kertas,false,3462637,,0
3449882,Server and Data Storage > Workstation Desktop > Workstation Desktop Intel Core I3,3,Workstation Desktop Intel Core I3,false,Workstation Desktop Intel Core I3,false,3449777,published,0
3424505,Perkakas & Otomotif > Suku Cadang Otomotif > Suku Cadang Motor > Busi Motor,4,Busi Motor,false,Busi Motor,false,3424313,deleted,0
3451596,Server and Data Storage > Server > Small / Medium Business / Smb Server,3,,false,Small / Medium Business / Smb Server,false,3451485,,4
3418858,Aksesoris Gadget & Komputer > Input Device > Mouse > Trackpad,4,Trackpad,false,Trackpad,false,3418842,,0
7200209307,Building & Construction > Building Hardware & Accessories > Mounting Hardware,3,Mounting Hardware,false,Mounting Hardware,false,6856550937,published,0
6837756163,"Generators, Pumps & Compressors > Industrial Pumps and Compressors > Hoses > Gas Regulators",4,Gas Regulators,false,Gas Regulators,false,6837713258,published,0
3458165,Camera and Video > Filter and Accessory > Neutral Density Filter > Filter Graduated Nd,4,Filter,false,Filter Graduated Nd,false,3458149,,0
3440016,Tv and Home Audio Video > Tv and Accessory > Tv Berlangganan / Berbayar,3,TV Berlangganan,false,Tv Berlangganan / Berbayar,false,3439665,,0
3417009,Aksesoris Gadget & Komputer > Cable / Connector > Cable / Connector Power,3,,false,Cable / Connector Power,false,3416824,,2
3448952,Kesehatan dan Perawatan > Bath & Body Care,2,,false,Bath & Body Care,false,3446063,,4
3438318,Fashion & Busana Wanita > Pakaian Wanita > Baju Terusan Wanita > Maxi Dress Wanita,4,Pakaian,false,Maxi Dress Wanita,false,3438270,,0
3442619,Makanan & Kebutuhan Harian > Kebutuhan Memasak & Membuat Kue > Tepung > Tepung Terigu,4,Makanan,false,Tepung Terigu,false,3442587,unpublished,0
3427195,Material Handling > Containers and Storage > Tanks and Cylinders and Their Accessories > Water Storage Tank,4,Water Storage Tank,false,Water Storage Tank,false,7077806145,deleted,0
3440048,Tv and Home Audio Video > Home Audio > Mini Compo,3,Mini Compo,false,Mini Compo,false,3440032,,0
3438734,Fashion & Busana Wanita > Sepatu Wanita > Loafer dan Slip On Wanita,3,sepatu,false,Loafer dan Slip On Wanita,false,3438638,,0
6678948946,Printing Consumables > Print Head/Maintenance Kit,2,Print Head/Maintenance Kit,false,Print Head/Maintenance Kit,false,6678883665,published,2
9195368898,"Electrical & Lighting > Wire, Cable & Accesories > Industrial Cable > Instrumentation Cable",4,Instrumentation Cable,false,Instrumentation Cable,false,9195365012,published,0
3460178,Koleksi dan Mainan > Toys / Mainan > Activity Toys / Mainan Aktivitas > Hospital Toys,4,Hospital Toys,false,Hospital Toys,false,3460066,,0
3448143,Kesehatan dan Perawatan > Perawatan Pria > Perawatan Tubuh dan Mandi Pria,3,,false,Perawatan Tubuh dan Mandi Pria,false,3448063,,3
6830018354,"Material Handling > Containers and Storage > Storage, Tanks and Cabinets > Tool Chests or Boxes or Cabinets",4,Tool Chests or Boxes or Cabinets,false,Tool Chests or Boxes or Cabinets,false,6829948265,published,0
3441947,Makanan & Kebutuhan Harian > Minuman > Jus Buah & Sayuran > Jus Buah Kemasan Siap Minum,4,Minuman,false,Jus Buah Kemasan Siap Minum,false,3441915,unpublished,0
6829680133,Safety & Security > Safety,2,Safety,false,Safety,false,11013455985,published,31
3454729,Peralatan Kantor > Peralatan Kasir > Mesin Kasir / Pos > Cash Register,4,Cash Register,false,Cash Register,false,3454697,,0
3425362,Perkakas & Otomotif > Peralatan Listrik > Saklar,3,,false,Saklar,false,3425209,deleted,2
3425001,Perkakas & Otomotif > Suku Cadang Otomotif > Pompa & Alat Ukur Tekanan Angin > Alat Ukur Tekanan Angin,4,Alat Ukur Tekanan Angin,false,Alat Ukur Tekanan Angin,false,3424937,deleted,0
3452878,Power and Rack System > Kvm Switch and Option,2,,false,Kvm Switch and Option,false,3452398,,2
6839176274,MRO > Interior Finishing Materials > Cabinetry,3,Cabinetry,false,Cabinetry,false,6829813887,deleted,1
3413812,Furnitur & Perlengkapan Rumah Tangga > Peralatan Kamar Mandi > Tirai Kamar Mandi,3,Tirai Kamar Mandi,false,Tirai Kamar Mandi,false,3413684,,0
3413412,Furnitur & Perlengkapan Rumah Tangga > Furniture > Kursi & Bangku > Kursi Kantor,4,bangku,false,Kursi Kantor,false,3413396,,0
3450698,"Computer, Desktop, Notebook > Notebook / Laptop > Notebook / Laptop Consumer > Notebook / Laptop Consumer Intel Core I5",4,Notebook,true,Notebook / Laptop Consumer Intel Core I5,false,3450682,published,0
6910282447,Safety & Security > Security > Access Barriers and Crowd Control > Plastic Chain Barriers,4,Plastic Chain Barriers,false,Plastic Chain Barriers,false,6910008974,published,0
3430239,Peralatan Dapur & Rumah Tangga > Perawatan Pakaian > Setrika > Alas Setrika,4,Alas Setrika,false,Alas Setrika,false,3430191,,0
3458926,Camera and Video > Camera and Video Support > Minidv Cassette,3,KASET DVD,false,Minidv Cassette,false,3458702,,0
3459358,Camera and Video > Camera and Video Case / Apparel,2,,false,Camera and Video Case / Apparel,false,3457502,,2
3414934,Furnitur & Perlengkapan Rumah Tangga > Kebutuhan Hewan Peliharaan > Anjing > Perawatan Anjing,4,Perawatan Anjing,false,Perawatan Anjing,false,3414877,,0
3442235,Makanan & Kebutuhan Harian > Kebutuhan Rumah Tangga > Kebutuhan Cuci Piring > Sabun Cuci Piring,4,Sabun,false,Sabun Cuci Piring,false,3442219,unpublished,0
3425986,Perkakas & Otomotif > Perawatan Otomotif > Cairan Pelumas Otomotif > Minyak Rem Mobil,4,Minyak,false,Minyak Rem Mobil,false,3425906,deleted,0
3417473,Aksesoris Gadget & Komputer > Processor / Cpu > Processor Amd > Processor Amd Trinity,4,Processor,false,Processor Amd Trinity,false,3417345,,0
3438030,Fashion & Busana Wanita > Pakaian Wanita > Baju Bawahan Wanita > Celana Pendek Wanita,4,Pakaian,false,Celana Pendek Wanita,false,3437998,,0
3455113,Peralatan Kantor > Perangkat Presentasi > Projector / Proyektor > Proyektor Konferensi / Auditorium Besar,4,Proyektor,true,Proyektor Konferensi / Auditorium Besar,false,3455033,published,0
3413122,Perlengkapan Bayi & Anak > Perawatan Tubuh / Mandi Bayi dan Anak > Popok Bayi > Diapers Bag / Tas Popok,4,Tas Popok,false,Diapers Bag / Tas Popok,false,3413058,unpublished,0
3459214,Camera and Video > Lighting and Studio Equipment > Lighting System,3,,false,Lighting System,false,3459006,,7
6856512477,Building & Construction > Concrete and Cement and Plaster,2,Concrete and Cement and Plaster,false,Concrete and Cement and Plaster,false,11013455984,published,1
9012436173,Hand Tools > Power Tool Accessories > Grinding Wheel,3,Grinding Wheel,false,Grinding Wheel,false,6830286130,published,0
3461499,Koleksi dan Mainan > Games / Permainan > Puzzle / Permainan Asah Otak > Book Puzzle,4,Book Puzzle,false,Book Puzzle,false,3461435,,0
3457669,Camera and Video > Digital Camera > Camera Underwater,3,Camera,false,Camera Underwater,false,3457573,,0
3457468,Gadget > Internal Gadget > Dump Gadget,3,1,false,Dump Gadget,false,3457452,,0
3452990,Power and Rack System > Kvm Switch and Option > Kvm Switch > Kvm Switch Rackmount,4,Switch Rackmount,false,Kvm Switch Rackmount,false,3452942,,0
6900524017,Safety & Security > Safety > Arc Flash Protection > Electrical Sticks and Rescue Hooks,4,Electrical Sticks and Rescue Hooks,false,Electrical Sticks and Rescue Hooks,false,6900512089,published,0
3453223,Network and Security System > Router Device and Module > Router Consumer > Router Consumer Wireless,4,Router,true,Router Consumer Wireless,false,3453191,published,0
7067598899,Automotive > Otomotive Sparepart & Consumeable > Batteries and Cells and Accessories > Lead Acid Batteries,4,Lead Acid Batteries,false,Lead Acid Batteries,false,6832695009,published,0
3426642,Health & Lab > Lab Supply > Labware > Erlenmeyer,4,ERLENMEYER,false,Erlenmeyer,false,6839063653,published,0
7172254055,Material Handling > Shelving and Storage Racks > Storage,3,Storage,false,Storage,false,6833830581,published,0
